"order_id";"transaction_id";"restaurant_location";"timestamp";"item_name";"quantity";"unit_price";"discount";"total_amount"
117083;517083;"Downtown";"2025-07-18 22:41:00";"Pizz item 52";1;9.73;"0";9.73
117084;517084;"Downtown";"2025-07-01 21:09:00";"Caesar salad";1;12.99;"0";12.99
117085;517085;"Riverside";"2025-02-20 14:48:00";"Salad item 53";1;18.54;"0";18.54
117086;517086;"Downtown";"2025-01-23 19:13:00";"Caesar salad";1;12.99;"0";12.99
117087;517087;"Westgate";"2025-10-06 17:03:00";"Dessert item 46";3;27.06;"0.1";73.06
117088;517088;"Downtown";"2025-11-13 11:20:00";"Side item 22";2;8.94;"0";17.88
117089;517089;"Riverside";"2025-07-30 18:47:00";"Burger item 6";1;22.9;"0";22.9
117090;517090;"Downtown";"2025-07-30 14:44:00";"Pizz item 28";3;15.18;"0";45.54
117091;517091;"Riverside";"2025-08-29 21:55:00";"Appetizer item 47";1;14.19;"0";14.19
117092;517092;"Westgate";"2025-11-03 13:10:00";"Burger item 15";1;11.78;"0";11.78
117093;517093;"Downtown";"2025-08-03 12:55:00";"Apple pie";1;5.99;"0.1";5.39
117094;517094;"Downtown";"2025-11-07 15:51:00";"Appetizer item 57";2;17.85;"0";35.7
117097;517097;"Riverside";"2025-01-10 22:43:00";"Appetizer item 58";1;7.66;"0.15";6.51
117098;517098;"Riverside";"2025-11-18 19:40:00";"Main item 9";2;21.73;"0.1";39.11
117099;517099;"Downtown";"2025-06-19 21:45:00";"Margherita pizza";1;15.99;"0";15.99
117100;517100;"Downtown";"2025-05-06 20:02:00";"Dessert item 43";4;26.0;"0";104.0
117101;517101;"Westgate";"2025-01-14 12:54:00";"Burger item 15";1;11.78;"0";11.78
117102;500258;"Downtown";"2025-01-13 17:28:00";"Beverage item 4";1;23.66;"0";23.66
117103;517103;"Downtown";"2025-05-29 21:21:00";"Side item 3";3;18.01;"0.15";45.93
117104;517104;"Riverside";"2025-07-07 15:50:00";"Beverage item 23";3;19.98;"0";59.94
117106;517106;"Downtown";"2025-02-23 14:56:00";"Pizz item 1";3;16.07;"0";48.21
117107;517107;"Westgate";"2025-10-03 15:47:00";"Appetizer item 14";1;24.31;"0";24.31
117108;517108;"Downtown";"2025-03-28 18:33:00";"Classic burger";2;16.99;"0.1";30.58
117109;517109;"Downtown";"2025-01-10 21:48:00";"Past item 48";1;19.48;"0";19.48
117111;517111;"Riverside";"2025-02-17 20:19:00";"Dessert item 46";1;27.06;"0";27.06
117112;517112;"Westgate";"2025-09-26 12:08:00";"Main item 26";1;19.13;"0.1";17.22
117113;517113;"Downtown";"2025-06-03 15:02:00";"Caesar salad";4;12.99;"0";51.96
117114;517114;"Downtown";"2025-05-18 16:03:00";"Classic burger";2;16.99;"0";33.98
117115;517115;"Downtown";"2025-04-18 12:29:00";"Pizz item 28";1;15.18;"0";15.18
117116;517116;"Riverside";"2025-02-02 16:13:00";"Classic burger";1;16.99;"0";16.99
117117;517117;"Downtown";"2025-01-10 15:36:00";"Pizz item 52";2;9.94;"0";19.88
117118;517118;"Westgate";"2025-04-21 12:23:00";"Dessert item 17";2;26.42;"0.15";44.91
117119;517119;"Downtown";"2025-04-17 22:17:00";"Classic burger";2;16.99;"0";33.98
117121;517121;"Riverside";"2025-03-04 17:56:00";"Beverage item 24";1;9.81;"0";9.81
117122;517122;"Riverside";"2025-09-27 16:52:00";"Side item 44";4;18.45;"0.1";66.42
117123;517123;"Westgate";"2025-08-08 16:03:00";"Bbq burger";1;17.49;"0";17.49
117124;517124;"Westgate";"2025-05-25 18:24:00";"Salad item 36";1;12.6;"0";12.6
117125;517125;"Riverside";"2025-04-08 18:32:00";"Beverage item 4";2;23.66;"0.15";40.22
117126;517126;"Downtown";"2025-03-30 14:32:00";"Pizz item 42";1;19.83;"0";19.83
117127;517127;"Downtown";"2025-01-01 18:09:00";"Side item 22";1;8.94;"0";8.94
117128;517128;"Downtown";"2025-12-11 17:37:00";"Beverage item 23";2;19.98;"0";39.96
117129;517129;"Westgate";"2025-01-15 22:23:00";"Burger item 16";1;17.26;"0";17.26
117130;517130;"Riverside";"2025-09-17 12:33:00";"Margherita pizza";1;15.99;"0";15.99
117131;517131;"Downtown";"2025-12-17 12:53:00";"Dessert item 43";1;26.0;"0";26.0
117132;517132;"Westgate";"2025-08-25 17:28:00";"Salad item 36";2;12.6;"0";25.2
117133;517133;"Riverside";"2025-09-10 19:28:00";"Margherita pizza";1;15.99;"0";15.99
117134;517134;"Westgate";"2025-07-18 21:41:00";"Past item 56";1;18.78;"0.15";15.96
117135;517135;"Downtown";"2025-01-17 21:49:00";"Burger item 21";2;22.18;"0";44.36
117136;517136;"Downtown";"2025-09-23 15:05:00";"Dessert item 17";2;26.42;"0";52.84
117137;517137;"Riverside";"2025-03-06 16:41:00";"Appetizer item 58";1;7.66;"0";7.66
117138;517138;"Downtown";"2025-12-16 15:42:00";"Soup of the day";2;7.99;"0";15.98
117140;517140;"Westgate";"2025-10-21 12:50:00";"Fish and chips";2;20.99;"0";41.98
117141;517141;"Riverside";"2025-05-10 17:30:00";"Appetizer item 47";1;14.19;"0";14.19
117142;517142;"Riverside";"2025-02-24 10:04:00";"Margherita pizza";1;15.99;"0";15.99
117143;517143;"Downtown";"2025-08-30 12:57:00";"Coffee";1;4.49;"0.1";4.04
117144;517144;"Downtown";"2025-07-30 13:22:00";"Coffee";1;4.49;"0";4.49
117145;517145;"Downtown";"2025-06-30 20:43:00";"Burger item 15";1;11.78;"0";11.78
117146;517146;"Westgate";"2025-12-06 18:47:00";"Appetizer item 29";1;25.92;"0";25.92
117147;517147;"Downtown";"2025-07-15 13:10:00";"Appetizer item 29";1;25.92;"0";25.92
117148;517148;"Westgate";"2025-03-11 20:35:00";"Side item 3";4;18.01;"0.15";61.23
117149;517149;"Downtown";"2025-10-23 18:50:00";"Burger item 21";1;22.18;"0";22.18
117150;517150;"Westgate";"2025-04-09 14:55:00";"Dessert item 13";2;11.33;"0";22.66
117151;517151;"Riverside";"2025-10-26 11:44:00";"Pizz item 38";1;22.79;"0";22.79
117152;517152;"Riverside";"2025-05-16 19:37:00";"Margherita pizza";3;15.99;"0";47.97
117153;517153;"Downtown";"2025-04-05 14:08:00";"Margherita pizza";1;15.99;"0";15.99
117154;517154;"Downtown";"2025-08-23 17:46:00";"Burger item 15";1;11.78;"0";11.78
117155;517155;"Westgate";"2025-01-30 17:15:00";"Margherita pizza";1;15.99;"0";15.99
117156;517156;"Riverside";"2025-08-06 17:25:00";"Main item 10";1;22.69;"0.1";20.42
117157;517157;"Downtown";"2025-08-05 19:58:00";"Pizz item 52";1;9.94;"0";9.94
117158;517158;"Downtown";"2025-04-21 19:12:00";"Bbq burger";2;17.49;"0";34.98
117159;517159;"Westgate";"2025-12-26 15:17:00";"Past item 48";1;19.48;"0";19.48
117160;517160;"Westgate";"2025-11-19 20:11:00";"Classic burger";1;16.99;"0";16.99
117161;517161;"Westgate";"2025-11-23 21:55:00";"Burger item 11";1;26.52;"0";26.52
117162;517162;"Riverside";"2025-06-27 13:23:00";"Burger item 15";2;11.78;"0.15";20.03
117163;517163;"Westgate";"2025-12-10 20:53:00";"Burger item 6";4;22.9;"0";91.6
117164;517164;"Riverside";"2025-04-18 17:09:00";"Salad item 35";1;12.79;"0";12.79
117165;517165;"Riverside";"2025-03-06 14:55:00";"Coffee";2;4.49;"0";8.98
117166;517166;"Downtown";"2025-05-17 15:27:00";"Margherita pizza";1;15.99;"0";15.99
117167;517167;"Riverside";"2025-05-11 22:24:00";"Pizz item 28";3;15.18;"0.1";40.99
117168;517168;"Westgate";"2025-07-17 10:10:00";"Pizz item 52";1;9.94;"0.15";8.45
117169;517169;"Westgate";"2025-06-01 22:33:00";"Appetizer item 47";1;14.19;"0.1";12.77
117170;517170;"Downtown";"2025-09-20 20:55:00";"Pizz item 38";2;22.79;"0";45.58
117171;517171;"Downtown";"2025-09-09 18:03:00";"Classic burger";2;16.99;"0.15";28.88
117172;517172;"Downtown";"2025-02-18 13:10:00";"Pizz item 38";2;22.79;"0";45.58
117173;517173;"Westgate";"2025-04-23 22:03:00";"Beverage item 18";1;14.99;"0";14.99
117174;517174;"Downtown";"2025-11-03 14:34:00";"Appetizer item 29";1;25.92;"0.1";23.33
117175;517175;"Downtown";"2025-12-17 17:59:00";"Main item 26";5;19.74;"0";98.7
117176;517176;"Downtown";"2025-05-15 16:50:00";"Classic burger";2;16.99;"0.15";28.88
117177;517177;"Downtown";"2025-04-10 22:16:00";"Past item 30";2;27.78;"0.1";50.0
117178;517178;"Riverside";"2025-07-09 10:41:00";"Reserve wine";2;39.99;"0";79.98
117179;517179;"Riverside";"2025-02-09 21:40:00";"Appetizer item 58";1;7.66;"0.15";6.51
117180;517180;"Downtown";"2025-03-29 12:43:00";"Pizz item 52";1;9.94;"0.15";8.45
117181;517181;"Riverside";"2025-06-09 16:58:00";"Salad item 35";1;10.96;"0";10.96
117182;517182;"Downtown";"2025-10-24 13:11:00";"Main item 54";1;25.7;"0";25.7
117183;517183;"Downtown";"2025-11-22 15:46:00";"Bbq burger";2;17.49;"0";34.98
117184;517184;"Riverside";"2025-03-15 19:44:00";"Side item 19";3;14.02;"0";42.06
117185;517185;"Downtown";"2025-07-13 12:33:00";"Pizz item 1";1;16.07;"0";16.07
117186;517186;"Westgate";"2025-02-17 14:42:00";"Appetizer item 5";2;19.5;"0.15";33.15
117187;517187;"Riverside";"2025-07-22 13:07:00";"Beverage item 40";2;17.32;"0";34.64
117188;517188;"Downtown";"2025-08-17 12:27:00";"Coffee";4;4.49;"0.1";16.16
117189;517189;"Westgate";"2025-04-25 12:35:00";"Classic burger";3;16.99;"0.1";45.87
117190;517190;"Riverside";"2025-01-08 12:56:00";"Beverage item 18";1;14.99;"0";14.99
117191;517191;"Downtown";"2025-04-15 16:47:00";"Past item 7";2;16.46;"0.1";29.63
117192;517192;"Riverside";"2025-09-06 15:56:00";"Pizz item 25";2;24.59;"0";49.18
117193;517193;"Downtown";"2025-12-22 22:39:00";"Appetizer item 5";1;19.5;"0";19.5
117194;517194;"Westgate";"2025-10-07 18:27:00";"Beverage item 4";2;23.66;"0";47.32
117195;517195;"Westgate";"2025-04-05 16:22:00";"Pizz item 50";2;9.44;"0.15";16.05
117196;517196;"Riverside";"2025-07-18 22:05:00";"Dessert item 37";3;14.43;"0";43.29
117197;517197;"Downtown";"2025-06-09 22:22:00";"Pizz item 52";2;9.94;"0";19.88
117198;517198;"Downtown";"2025-01-22 20:26:00";"Burger item 11";1;26.52;"0";26.52
117199;517199;"Riverside";"2025-03-25 17:37:00";"Burger item 16";1;17.26;"0";17.26
117200;517200;"Riverside";"2025-09-04 10:20:00";"Classic burger";1;16.99;"0";16.99
117202;517202;"Westgate";"2025-02-14 20:02:00";"Beverage item 4";1;23.66;"0";23.66
117203;517203;"Westgate";"2025-12-16 12:11:00";"Reserve wine";1;39.99;"0";39.99
117204;517204;"Downtown";"2025-12-31 21:16:00";"Appetizer item 47";3;14.19;"0.1";38.31
117205;517205;"Riverside";"2025-03-07 11:26:00";"Margherita pizza";3;15.99;"0.1";43.17
117206;517206;"Westgate";"2025-10-26 12:37:00";"Pizz item 55";1;25.08;"0.15";21.32
117207;517207;"Riverside";"2025-06-17 10:44:00";"Appetizer item 5";3;19.5;"0";58.5
117208;517208;"Westgate";"2025-01-13 10:45:00";"Salad item 36";2;12.6;"0";25.2
117209;517209;"Westgate";"2025-08-26 18:24:00";"Classic burger";1;17.09;"0.1";15.38
117210;517210;"Riverside";"2025-04-01 17:05:00";"Salad item 49";1;22.91;"0";22.91
117211;517211;"Downtown";"2025-08-05 17:09:00";"Side item 19";2;14.02;"0.1";25.24
117212;517212;"Downtown";"2025-07-23 20:35:00";"Margherita pizza";1;15.99;"0.1";14.39
117213;517213;"Downtown";"2025-01-11 19:06:00";"Beverage item 4";2;23.66;"0";47.32
117214;517214;"Riverside";"2025-10-28 15:34:00";"Coffee";1;4.49;"0";4.49
117215;517215;"Riverside";"2025-08-18 18:43:00";"Classic burger";2;16.99;"0";33.98
117216;517216;"Downtown";"2025-10-27 12:19:00";"Beverage item 40";1;17.32;"0";17.32
117217;517217;"Riverside";"2025-05-01 14:47:00";"Dessert item 43";2;26.0;"0.1";46.8
117218;517218;"Downtown";"2025-05-01 14:55:00";"Pizz item 55";3;25.08;"0.15";63.95
117219;517219;"Westgate";"2025-08-29 18:26:00";"Side item 20";1;8.05;"0";8.05
117220;500393;"Westgate";"2025-03-06 13:37:00";"Beverage item 24";2;9.81;"0";19.62
117221;517221;"Westgate";"2025-04-15 18:33:00";"Side item 22";2;8.94;"0.1";16.09
117222;517222;"Riverside";"2025-03-24 21:46:00";"Past item 7";1;16.46;"0";16.46
117223;517223;"Westgate";"2025-02-01 17:38:00";"Burger item 21";2;22.18;"0.15";37.71
117224;517224;"Riverside";"2025-03-07 13:42:00";"Salad item 36";1;12.6;"0";12.6
117225;517225;"Westgate";"2025-05-06 22:12:00";"Fish & chips";1;20.99;"0.15";17.84
117226;517226;"Westgate";"2025-11-08 11:11:00";"Side item 3";1;18.01;"0.15";15.31
117227;517227;"Downtown";"2025-03-18 18:32:00";"Bbq burger";2;17.49;"0";34.98
117228;517228;"Downtown";"2025-03-24 20:34:00";"Coffee";1;4.49;"0";4.49
117229;517229;"Downtown";"2025-12-05 22:07:00";"Appetizer item 5";1;19.5;"0.15";16.57
117230;517230;"Riverside";"2025-04-13 18:49:00";"Side item 20";1;8.05;"0";8.05
117232;517232;"Westgate";"2025-10-25 22:15:00";"Fish & chips";1;20.99;"0.1";18.89
117233;517233;"Westgate";"2025-02-27 18:22:00";"Dessert item 46";2;27.06;"0";54.12
117234;517234;"Riverside";"2025-06-03 20:35:00";"Pizz item 38";3;22.79;"0.1";61.53
117235;517235;"Westgate";"2025-04-10 19:07:00";"Main item 10";1;22.69;"0";22.69
117236;517236;"Westgate";"2025-10-05 15:23:00";"Past item 48";2;18.85;"0";37.7
117237;517237;"Westgate";"2025-07-27 16:59:00";"Beverage item 40";1;17.32;"0";17.32
117238;517238;"Westgate";"2025-08-17 13:30:00";"Appetizer item 29";2;25.92;"0.15";44.06
117239;517239;"Westgate";"2025-10-01 11:00:00";"Soup of the day";4;7.99;"0.1";28.76
117240;517240;"Downtown";"2025-06-11 10:13:00";"Side item 39";2;10.36;"0";20.72
117241;517241;"Downtown";"2025-10-29 17:10:00";"Salad item 49";1;22.91;"0";22.91
117242;517242;"Westgate";"2025-03-18 12:29:00";"Dessert item 32";2;26.69;"0";53.38
117243;517243;"Downtown";"2025-07-30 15:57:00";"Caesar salad";1;12.99;"0";12.99
117244;517244;"Downtown";"2025-01-28 17:24:00";"Fish & chips";2;20.1;"0.1";36.18
117245;517245;"Riverside";"2025-08-02 19:56:00";"Salad item 27";1;10.96;"0";10.96
117246;517246;"Riverside";"2025-12-10 19:42:00";"Side item 39";1;10.36;"0";10.36
117247;517247;"Downtown";"2025-02-23 22:32:00";"Fish & chips";2;20.99;"0";41.98
117248;517248;"Downtown";"2025-09-09 12:04:00";"Grilled salmon";4;30.99;"0.1";111.56
117249;517249;"Riverside";"2025-10-05 15:01:00";"Fish & chips";2;20.99;"0";41.98
117250;517250;"Downtown";"2025-03-13 20:46:00";"Main item 9";2;21.73;"0";43.46
117251;517251;"Downtown";"2025-07-19 11:12:00";"Margherita pizza";1;15.99;"0.1";14.39
117252;517252;"Downtown";"2025-11-23 15:35:00";"Margherita pizza";1;15.99;"0.1";14.39
117253;517253;"Downtown";"2025-08-25 12:59:00";"Main item 9";2;21.73;"0";43.46
117254;517254;"Riverside";"2025-07-23 10:41:00";"Coffee";1;4.49;"0";4.49
117255;517255;"Riverside";"2025-09-23 18:56:00";"Side item 39";1;10.36;"0";10.36
117256;517256;"Downtown";"2025-09-13 21:41:00";"Chicken alfredo";2;18.49;"0";36.98
117257;517257;"Riverside";"2025-08-10 12:09:00";"Fish & chips";1;20.99;"0";20.99
117258;517258;"Riverside";"2025-06-21 12:01:00";"Beverage item 23";2;19.98;"0.1";35.96
117259;517259;"Westgate";"2025-10-06 19:53:00";"Side item 22";2;8.94;"0.1";16.09
117260;517260;"Westgate";"2025-11-26 21:49:00";"Past item 41";1;15.0;"0";15.0
117261;517261;"Westgate";"2025-06-04 17:21:00";"Appetizer item 14";2;24.31;"0";48.62
117262;517262;"Downtown";"2025-05-14 12:36:00";"Appetizer item 14";1;24.31;"0.1";21.88
117263;517263;"Riverside";"2025-05-02 12:31:00";"Dessert item 17";1;26.42;"0";26.42
117264;517264;"Riverside";"2025-02-18 11:35:00";"Main item 54";1;25.7;"0";25.7
117265;517265;"Riverside";"2025-09-01 10:46:00";"Side item 20";1;8.05;"0.1";7.25
117266;517266;"Downtown";"2025-10-16 15:12:00";"Main item 26";2;19.74;"0";39.48
117267;517267;"Downtown";"2025-06-25 12:33:00";"Dessert item 8";1;8.2;"0";8.2
117268;517268;"Riverside";"2025-07-31 11:47:00";"Beverage item 23";3;19.98;"0";59.94
117269;517269;"Riverside";"2025-07-31 13:46:00";"Appetizer item 58";1;7.66;"0";7.66
117270;517270;"Westgate";"2025-11-23 17:27:00";"Beverage item 4";2;23.27;"0.1";41.89
117271;517271;"Downtown";"2025-07-27 13:24:00";"Beverage item 4";3;23.66;"0";70.98
117272;517272;"Riverside";"2025-10-18 13:55:00";"Appetizer item 58";2;7.66;"0.15";13.02
117273;517273;"Downtown";"2025-11-03 21:40:00";"Caesar salad";1;12.99;"0";12.99
117274;517274;"Riverside";"2025-06-28 12:53:00";"Caesar salad";1;12.99;"0.1";11.69
117275;500089;"Westgate";"2025-10-27 19:00:00";"Chicken alfredo";1;18.49;"0.15";15.72
117276;517276;"Riverside";"2025-03-14 17:35:00";"Fish & chips";2;20.99;"0";41.98
117277;517277;"Downtown";"2025-07-08 20:07:00";"Beverage item 4";2;23.66;"0.15";40.22
117278;500444;"Westgate";"2025-08-17 13:29:00";"Pizz item 38";2;22.79;"0";45.58
117279;517279;"Westgate";"2025-07-28 16:47:00";"Dessert item 37";1;14.43;"0.15";12.27
117280;517280;"Downtown";"2025-01-22 15:21:00";"Dessert item 13";2;11.33;"0";22.66
117281;517281;"Riverside";"2025-11-30 18:16:00";"Apple pie";1;5.99;"0";5.99
117284;500285;"Westgate";"2025-11-05 15:27:00";"Salad item 2";1;11.93;"0";11.93
117285;517285;"Riverside";"2025-06-29 13:57:00";"Chicken alfredo";1;18.49;"0";18.49
117286;517286;"Riverside";"2025-04-05 15:58:00";"Beverage item 23";1;19.98;"0.15";16.98
117287;517287;"Downtown";"2025-02-16 10:29:00";"Coffee";2;4.49;"0.15";7.63
117288;517288;"Riverside";"2025-04-14 11:19:00";"Classic burger";1;16.99;"0";16.99
117289;517289;"Westgate";"2025-09-06 13:14:00";"Classic burger";3;16.99;"0";50.97
117291;517291;"Downtown";"2025-12-30 11:26:00";"Side item 19";1;14.02;"0.1";12.62
117292;517292;"Riverside";"2025-11-16 10:29:00";"Main item 9";1;21.73;"0";21.73
117293;517293;"Riverside";"2025-11-12 14:30:00";"Burger item 15";1;11.78;"0";11.78
117294;517294;"Riverside";"2025-01-06 19:43:00";"Pizz item 42";1;19.83;"0";19.83
117295;517295;"Westgate";"2025-05-18 16:39:00";"Pizz item 50";1;9.44;"0";9.44
117296;517296;"Downtown";"2025-12-14 10:31:00";"Caesar salad";1;12.99;"0";12.99
117297;517297;"Riverside";"2025-08-20 11:18:00";"Side item 44";2;18.45;"0.15";31.36
117298;517298;"Westgate";"2025-06-10 16:26:00";"Burger item 15";2;11.78;"0.15";20.03
117299;517299;"Westgate";"2025-05-16 19:00:00";"Dessert item 46";5;27.06;"0";135.3
117300;517300;"Westgate";"2025-12-01 13:18:00";"Past item 48";1;19.48;"0";19.48
117301;517301;"Riverside";"2025-08-28 15:15:00";"Salad item 35";1;12.79;"0";12.79
117302;517302;"Riverside";"2025-05-08 11:10:00";"Beverage item 23";2;19.98;"0";39.96
117303;517303;"Westgate";"2025-08-17 14:27:00";"Burger item 16";2;17.26;"0.1";31.07
117304;517304;"Downtown";"2025-08-03 16:41:00";"Coffee";1;4.49;"0";4.49
117305;517305;"Riverside";"2025-01-06 18:33:00";"Side item 3";3;18.01;"0";54.03
117306;517306;"Downtown";"2025-09-28 14:15:00";"Dessert item 37";5;14.43;"0";72.15
117307;517307;"Westgate";"2025-08-24 22:58:00";"Appetizer item 5";2;19.5;"0.1";35.1
117308;517308;"Downtown";"2025-02-25 16:24:00";"Burger item 15";2;11.78;"0";23.56
117309;517309;"Riverside";"2025-07-03 16:58:00";"Past item 30";1;27.78;"0";27.78
117310;517310;"Riverside";"2025-05-22 18:40:00";"Coffee";2;4.49;"0";8.98
117311;517311;"Westgate";"2025-02-10 18:07:00";"Classic burger";2;16.99;"0";33.98
117312;517312;"Westgate";"2025-06-06 15:13:00";"Salad item 2";1;11.93;"0.1";10.74
117313;517313;"Westgate";"2025-03-01 19:25:00";"Beverage item 24";2;9.81;"0";19.62
117314;517314;"Riverside";"2025-12-24 11:39:00";"Pizz item 52";2;9.94;"0.1";17.89
117315;517315;"Downtown";"2025-01-20 17:49:00";"Dessert item 37";1;14.43;"0.15";12.27
117316;517316;"Riverside";"2025-01-06 21:19:00";"Fish & chips";3;20.99;"0";62.97
117317;517317;"Downtown";"2025-11-30 10:36:00";"Coffee";1;4.49;"0.1";4.04
117318;517318;"Westgate";"2025-12-04 15:43:00";"Main item 54";1;25.7;"0.1";23.13
117319;517319;"Westgate";"2025-12-21 13:29:00";"Appetizer item 14";1;24.31;"0.15";20.66
117320;517320;"Westgate";"2025-06-14 17:29:00";"Appetizer item 31";1;17.56;"0.1";15.8
117321;517321;"Downtown";"2025-11-03 14:13:00";"Pizz item 1";1;16.07;"0.15";13.66
117322;517322;"Downtown";"2025-04-23 14:52:00";"Main item 9";1;21.73;"0";21.73
117324;517324;"Westgate";"2025-04-22 19:26:00";"Beverage item 4";1;23.66;"0";23.66
117325;517325;"Downtown";"2025-05-08 16:07:00";"Pizz item 25";1;24.59;"0";24.59
117326;517326;"Riverside";"2025-07-15 11:25:00";"Salad item 49";3;22.91;"0";68.73
117327;517327;"Riverside";"2025-09-04 13:54:00";"Salad item 27";2;10.96;"0.15";18.63
117328;517328;"Westgate";"2025-02-22 17:57:00";"Fish and chips";3;20.99;"0";62.97
117329;517329;"Riverside";"2025-05-27 19:40:00";"Side item 39";4;10.36;"0";41.44
117330;517330;"Downtown";"2025-02-06 16:32:00";"Burger item 16";1;17.26;"0";17.26
117331;517331;"Westgate";"2025-06-07 22:00:00";"Appetizer item 57";3;17.85;"0";53.55
117332;517332;"Westgate";"2025-04-20 19:21:00";"Dessert item 46";3;27.06;"0";81.18
117333;517333;"Westgate";"2025-08-21 22:02:00";"Dessert item 34";1;17.41;"0.15";14.8
117334;517334;"Westgate";"2025-05-04 16:13:00";"Coffee";2;4.49;"0";8.98
117335;517335;"Riverside";"2025-12-28 13:53:00";"Pizz item 52";1;9.94;"0.15";8.45
117336;517336;"Westgate";"2025-12-16 12:41:00";"Salad item 49";2;22.91;"0";45.82
117337;517337;"Westgate";"2025-02-10 14:16:00";"Soup of the day";2;7.99;"0";15.98
117338;500313;"Downtown";"2025-06-17 16:14:00";"Classic burger";1;16.99;"0.1";15.29
117339;517339;"Riverside";"2025-05-25 17:53:00";"Appetizer item 58";1;7.66;"0";7.66
117340;517340;"Downtown";"2025-01-08 20:59:00";"Burger item 6";1;22.9;"0.1";20.61
117341;517341;"Westgate";"2025-02-22 14:36:00";"Fish & chips";3;20.99;"0";62.97
117342;517342;"Riverside";"2025-07-06 10:31:00";"Salad item 2";3;11.93;"0.1";32.21
117343;517343;"Riverside";"2025-03-01 18:28:00";"Side item 12";2;22.43;"0";44.86
117344;517344;"Riverside";"2025-02-14 11:27:00";"Dessert item 37";3;14.43;"0.1";38.96
117345;517345;"Westgate";"2025-08-19 13:07:00";"Coffee";1;4.49;"0";4.49
117346;517346;"Downtown";"2025-06-09 13:56:00";"Beverage item 23";3;19.98;"0.15";50.95
117347;517347;"Downtown";"2025-12-06 11:20:00";"Chicken alfredo";1;18.49;"0.1";16.64
117348;517348;"Westgate";"2025-01-12 10:43:00";"Classic burger";1;16.99;"0";16.99
117349;517349;"Westgate";"2025-09-26 14:31:00";"Main item 26";3;19.74;"0.15";50.34
117350;517350;"Downtown";"2025-08-24 11:54:00";"Pizz item 50";2;9.44;"0.1";16.99
117351;517351;"Downtown";"2025-01-24 22:12:00";"Dessert item 46";1;27.06;"0.15";23.0
117352;517352;"Westgate";"2025-03-19 18:20:00";"Caesar salad";2;12.99;"0";25.98
117353;500258;"Downtown";"2025-03-15 20:42:00";"Pizz item 42";4;19.83;"0";79.32
117354;517354;"Westgate";"2025-11-27 10:54:00";"Chicken alfredo";1;17.68;"0.15";15.03
117355;517355;"Riverside";"2025-06-05 21:58:00";"Burger item 16";2;17.26;"0.1";31.07
117356;517356;"Westgate";"2025-04-26 20:59:00";"Burger item 6";1;22.9;"0";22.9
117357;517357;"Riverside";"2025-04-24 13:29:00";"Salad item 36";1;12.6;"0";12.6
117358;517358;"Riverside";"2025-03-31 19:14:00";"Dessert item 46";2;27.06;"0.1";48.71
117359;517359;"Riverside";"2025-01-13 16:12:00";"Salad item 2";1;11.93;"0";11.93
117360;517360;"Westgate";"2025-02-07 19:34:00";"Appetizer item 14";1;24.31;"0";24.31
117361;517361;"Westgate";"2025-09-23 12:08:00";"Caesar salad";1;12.99;"0";12.99
117362;517362;"Westgate";"2025-05-03 22:57:00";"Beverage item 4";2;23.66;"0.15";40.22
117364;517364;"Downtown";"2025-09-06 21:02:00";"Past item 30";1;27.78;"0.15";23.61
117365;517365;"Westgate";"2025-05-04 12:31:00";"Past item 41";2;15.0;"0";30.0
117366;517366;"Westgate";"2025-04-09 19:12:00";"Pizz item 42";1;19.83;"0";19.83
117367;517367;"Westgate";"2025-03-28 17:55:00";"Main item 54";5;25.7;"0";128.5
117368;517368;"Westgate";"2025-10-04 11:07:00";"Salad item 45";1;21.35;"0.15";18.15
117369;517369;"Westgate";"2025-09-29 15:43:00";"Pizz item 42";3;19.72;"0.1";53.24
117370;517370;"Downtown";"2025-06-02 22:56:00";"Past item 48";1;19.48;"0";19.48
117371;517371;"Riverside";"2025-09-01 22:54:00";"Salad item 36";1;12.6;"0.15";10.71
117372;517372;"Downtown";"2025-08-30 13:03:00";"Dessert item 13";2;11.33;"0";22.66
117373;517373;"Riverside";"2025-08-16 12:16:00";"Classic burger";1;16.99;"0";16.99
117374;517374;"Riverside";"2025-10-19 11:22:00";"Burger item 15";2;11.78;"0";23.56
117375;517375;"Riverside";"2025-01-09 11:46:00";"Classic burger";1;16.99;"0";16.99
117376;517376;"Westgate";"2025-08-03 17:24:00";"Ribeye steak";2;34.99;"0";69.98
117377;500290;"Riverside";"2025-06-04 13:40:00";"Side item 12";2;22.43;"0";44.86
117378;517378;"Westgate";"2025-04-07 22:49:00";"Beverage item 40";3;17.32;"0";51.96
117379;517379;"Riverside";"2025-08-02 19:01:00";"Classic burger";1;16.99;"0";16.99
117380;517380;"Westgate";"2025-01-15 22:57:00";"Main item 54";2;25.7;"0";51.4
117381;517381;"Westgate";"2025-11-07 12:57:00";"Beverage item 4";3;23.66;"0";70.98
117382;517382;"Riverside";"2025-09-10 17:27:00";"Beverage item 18";1;14.99;"0";14.99
117383;517383;"Riverside";"2025-10-08 16:52:00";"Caesar salad";1;12.99;"0";12.99
117384;517384;"Downtown";"2025-06-20 14:46:00";"Salad item 53";3;18.54;"0.1";50.06
117385;517385;"Riverside";"2025-03-30 19:39:00";"Fish and chips";1;20.99;"0";20.99
117386;517386;"Westgate";"2025-05-11 18:32:00";"Salad item 35";2;12.79;"0";25.58
